customer_id,name,email,phone,plan_type,monthly_charge,tenure_months,total_charges,contract_type,payment_method,num_tickets,avg_satisfaction,churn_status
1740,Cliente 1740,cliente1740@example.com,0941275326,Plan Prepago Movil,59.04,41,2359.52,one-year,credit_card,1,3.36,0
1741,Cliente 1741,cliente1741@example.com,0920583749,Fibra 200MB,50.63,38,1892.57,month-to-month,cash,1,2.63,0
1742,Cliente 1742,cliente1742@example.com,0965280525,Plan Prepago Movil,23.36,49,1161.34,one-year,bank_transfer,0,4.74,1
1743,Cliente 1743,cliente1743@example.com,0990086426,Combo TV+Internet,40.97,27,1124.93,month-to-month,credit_card,2,2.87,0
1744,Cliente 1744,cliente1744@example.com,0926476506,Fibra 500MB,61.77,41,2616.68,one-year,cash,1,4.86,0
1745,Cliente 1745,cliente1745@example.com,0965562417,Plan Prepago Movil,22.34,23,527.48,one-year,bank_transfer,0,4.78,0
1746,Cliente 1746,cliente1746@example.com,0918655163,Combo TV+Internet,25.72,31,767.15,month-to-month,bank_transfer,0,3.11,0
1747,Cliente 1747,cliente1747@example.com,0978997229,Combo TV+Internet,43.75,9,392.75,one-year,bank_transfer,3,3.63,0
1748,Cliente 1748,cliente1748@example.com,0992698935,Plan Prepago Movil,83.4,25,2027.63,two-year,cash,3,3.08,0
1749,Cliente 1749,cliente1749@example.com,0959958368,Fibra 1GB,32.89,10,301.83,one-year,credit_card,2,4.2,1
1750,Cliente 1750,cliente1750@example.com,0981021296,Fibra 500MB,53.91,16,882.62,month-to-month,credit_card,1,3.39,0
1751,Cliente 1751,cliente1751@example.com,0907988878,Internet Hogar 100MB,49.68,30,1475.89,one-year,credit_card,2,3.14,0
1752,Cliente 1752,cliente1752@example.com,0976190277,Fibra 200MB,34.39,36,1125.01,month-to-month,credit_card,1,3.65,1
1753,Cliente 1753,cliente1753@example.com,0980716251,Fibra 200MB,47.9,68,3262.18,one-year,bank_transfer,2,1.86,0
1754,Cliente 1754,cliente1754@example.com,0909543974,Fibra 200MB,36.94,1,34.81,two-year,credit_card,0,3.52,0
1755,Cliente 1755,cliente1755@example.com,0916236920,Combo TV+Internet,38.56,65,2281.8,month-to-month,bank_transfer,3,4.31,0
1756,Cliente 1756,cliente1756@example.com,0946692778,Plan Ilimitado,15.1,23,344.17,month-to-month,bank_transfer,1,3.75,1
1757,Cliente 1757,cliente1757@example.com,0992343133,Fibra 200MB,44.56,52,2339.9,month-to-month,cash,2,4.65,0
1758,Cliente 1758,cliente1758@example.com,0970771977,Plan Familiar,61.18,49,2930.65,month-to-month,bank_transfer,0,3.18,0
1759,Cliente 1759,cliente1759@example.com,0978456107,Fibra 200MB,46.03,70,2902.62,month-to-month,cash,1,3.09,0
1760,Cliente 1760,cliente1760@example.com,0922145943,Fibra 500MB,64.63,7,446.32,month-to-month,cash,0,2.37,0
1761,Cliente 1761,cliente1761@example.com,0972008712,Fibra 200MB,55.45,70,3497.2,one-year,credit_card,0,,0
1762,Cliente 1762,cliente1762@example.com,0986433718,Plan Ilimitado,43.93,4,182.57,month-to-month,bank_transfer,1,5.0,0
1763,Cliente 1763,cliente1763@example.com,0922370131,Fibra 200MB,33.7,64,2027.6,month-to-month,credit_card,3,3.9,0
1764,Cliente 1764,cliente1764@example.com,0934635948,Plan Prepago Movil,36.25,47,1755.97,one-year,cash,1,2.96,0
1765,Cliente 1765,cliente1765@example.com,0928519736,Fibra 1GB,18.53,35,584.87,month-to-month,bank_transfer,1,2.49,1
1766,Cliente 1766,cliente1766@example.com,0990072879,Plan Prepago Movil,40.19,29,1065.96,month-to-month,credit_card,0,1.84,0
1767,Cliente 1767,cliente1767@example.com,0979612829,Plan Prepago Movil,47.63,6,276.55,one-year,credit_card,0,2.69,0
1768,Cliente 1768,cliente1768@example.com,0986117440,Plan Prepago Movil,75.88,58,4461.74,two-year,credit_card,1,4.44,0
1769,Cliente 1769,cliente1769@example.com,0940197999,Fibra 1GB,54.51,53,3008.59,one-year,cash,0,3.13,0
1770,Cliente 1770,cliente1770@example.com,0942664424,Fibra 1GB,29.43,68,1957.54,month-to-month,bank_transfer,1,2.55,0
1771,Cliente 1771,cliente1771@example.com,0994598708,Fibra 500MB,19.09,53,964.54,month-to-month,credit_card,1,2.67,0
1772,Cliente 1772,cliente1772@example.com,0900341596,Plan Ilimitado,41.28,69,2582.52,two-year,credit_card,1,4.31,0
1773,Cliente 1773,cliente1773@example.com,0998816078,Internet Hogar 100MB,59.61,64,3767.57,one-year,credit_card,0,3.51,0
1774,Cliente 1774,cliente1774@example.com,0915154827,Plan Prepago Movil,41.03,31,1217.25,one-year,bank_transfer,2,2.91,0
1775,Cliente 1775,cliente1775@example.com,0967910614,Fibra 200MB,54.76,51,2894.33,one-year,credit_card,1,3.26,0
1776,Cliente 1776,cliente1776@example.com,0956057033,Plan Familiar,41.74,19,770.86,month-to-month,credit_card,0,5.0,0
1777,Cliente 1777,cliente1777@example.com,0934150058,Plan Familiar,57.91,58,3408.55,month-to-month,cash,1,4.94,0
1778,Cliente 1778,cliente1778@example.com,0973340617,Plan Prepago Movil,16.25,44,734.47,one-year,bank_transfer,2,5.0,0
1779,Cliente 1779,cliente1779@example.com,0933412281,Internet Hogar 100MB,73.88,32,2162.6,two-year,bank_transfer,2,1.67,0
1780,Cliente 1780,cliente1780@example.com,0912464551,Fibra 1GB,24.98,45,1086.02,month-to-month,bank_transfer,2,3.43,0
1781,Cliente 1781,cliente1781@example.com,0906909975,Plan Familiar,59.29,20,1226.19,one-year,bank_transfer,2,2.89,0
1782,Cliente 1782,cliente1782@example.com,0935023524,Combo TV+Internet,40.1,45,1738.94,month-to-month,bank_transfer,3,4.2,0
1783,Cliente 1783,cliente1783@example.com,0979805457,Plan Ilimitado,42.92,34,1437.06,two-year,credit_card,0,4.77,0
1784,Cliente 1784,cliente1784@example.com,0935855903,Plan Familiar,40.66,23,964.14,month-to-month,credit_card,1,3.96,0
1785,Cliente 1785,cliente1785@example.com,0940497087,Internet Hogar 100MB,49.6,71,3292.31,one-year,cash,2,2.64,0
1786,Cliente 1786,cliente1786@example.com,0981800388,Internet Hogar 100MB,53.24,4,220.24,month-to-month,cash,0,2.87,0
1787,Cliente 1787,cliente1787@example.com,0960827250,Combo TV+Internet,64.05,55,3380.27,one-year,bank_transfer,2,4.28,0
1788,Cliente 1788,cliente1788@example.com,0990991633,Internet Hogar 100MB,70.34,15,1043.45,one-year,credit_card,0,4.39,0
1789,Cliente 1789,cliente1789@example.com,0932903343,Plan Prepago Movil,50.97,16,774.1,month-to-month,credit_card,0,3.76,0
1790,Cliente 1790,cliente1790@example.com,0969629436,Fibra 500MB,75.85,11,816.89,two-year,credit_card,2,3.74,1
1791,Cliente 1791,cliente1791@example.com,0993274740,Fibra 500MB,46.67,7,296.44,two-year,cash,2,3.66,1
1792,Cliente 1792,cliente1792@example.com,0938936026,Fibra 200MB,64.39,9,527.23,two-year,cash,0,3.9,0
1793,Cliente 1793,cliente1793@example.com,0907905368,Plan Prepago Movil,52.72,60,3043.66,month-to-month,bank_transfer,0,4.39,0
1794,Cliente 1794,cliente1794@example.com,0906154576,Plan Familiar,35.11,67,2235.32,one-year,cash,0,4.29,0
1795,Cliente 1795,cliente1795@example.com,0936506315,Fibra 200MB,48.26,42,2011.45,one-year,credit_card,3,3.63,0
1796,Cliente 1796,cliente1796@example.com,0957472695,Fibra 200MB,54.06,1,48.96,one-year,bank_transfer,3,3.55,1
1797,Cliente 1797,cliente1797@example.com,0963688938,Fibra 1GB,44.42,63,2589.0,month-to-month,credit_card,0,3.5,0
1798,Cliente 1798,cliente1798@example.com,0938092255,Fibra 1GB,52.43,43,2099.92,one-year,credit_card,2,2.74,0
1799,Cliente 1799,cliente1799@example.com,0915845813,Internet Hogar 100MB,60.58,38,2223.94,month-to-month,cash,1,2.73,0
1800,Cliente 1800,cliente1800@example.com,0981228134,Combo TV+Internet,44.58,69,2882.31,month-to-month,cash,1,4.2,0
1801,Cliente 1801,cliente1801@example.com,0901309406,Internet Hogar 100MB,15.0,29,400.48,month-to-month,credit_card,2,2.82,0
1802,Cliente 1802,cliente1802@example.com,0976507931,Plan Prepago Movil,75.21,26,1935.19,month-to-month,credit_card,1,4.5,0
1803,Cliente 1803,cliente1803@example.com,0926684825,Combo TV+Internet,39.64,56,2245.55,month-to-month,bank_transfer,1,3.54,0
1804,Cliente 1804,cliente1804@example.com,0962385667,Plan Familiar,30.18,38,1150.04,month-to-month,credit_card,2,4.5,0
1805,Cliente 1805,cliente1805@example.com,0993394987,Fibra 1GB,24.77,52,1212.6,one-year,bank_transfer,2,4.3,0
1806,Cliente 1806,cliente1806@example.com,0979245156,Fibra 500MB,38.94,50,2001.84,month-to-month,bank_transfer,1,4.53,0
1807,Cliente 1807,cliente1807@example.com,0956149246,Fibra 1GB,34.87,61,2109.57,month-to-month,credit_card,2,3.08,0
1808,Cliente 1808,cliente1808@example.com,0961175991,Internet Hogar 100MB,31.73,23,724.1,one-year,credit_card,2,4.05,0
1809,Cliente 1809,cliente1809@example.com,0938211539,Fibra 1GB,32.72,5,152.46,two-year,credit_card,3,4.41,0
1810,Cliente 1810,cliente1810@example.com,0990907931,Plan Prepago Movil,54.54,34,1736.3,two-year,cash,4,1.89,0
1811,Cliente 1811,cliente1811@example.com,0903944061,Plan Ilimitado,81.55,47,3722.51,two-year,credit_card,0,5.0,0
1812,Cliente 1812,cliente1812@example.com,0968756376,Fibra 200MB,59.77,59,3299.59,two-year,bank_transfer,2,5.0,0
1813,Cliente 1813,cliente1813@example.com,0913742987,Plan Prepago Movil,65.21,19,1242.97,one-year,credit_card,1,4.64,0
1814,Cliente 1814,cliente1814@example.com,0945958886,Combo TV+Internet,38.21,54,1952.5,two-year,bank_transfer,0,4.49,0
1815,Cliente 1815,cliente1815@example.com,0933842169,Plan Prepago Movil,46.88,60,2595.62,two-year,credit_card,1,4.25,0
1816,Cliente 1816,cliente1816@example.com,0936334389,Fibra 500MB,52.68,59,2867.99,month-to-month,credit_card,1,3.24,0
1817,Cliente 1817,cliente1817@example.com,0923077859,Fibra 500MB,33.13,58,1766.06,two-year,bank_transfer,2,3.48,0
1818,Cliente 1818,cliente1818@example.com,0913472309,Internet Hogar 100MB,37.34,72,2596.97,one-year,bank_transfer,2,4.66,0
1819,Cliente 1819,cliente1819@example.com,0940254508,Internet Hogar 100MB,60.38,48,2609.74,one-year,credit_card,0,2.53,0
1820,Cliente 1820,cliente1820@example.com,0982301813,Fibra 200MB,64.63,27,1712.48,two-year,credit_card,1,2.43,1
1821,Cliente 1821,cliente1821@example.com,0993618996,Fibra 500MB,46.21,31,1353.36,month-to-month,cash,1,,0
1822,Cliente 1822,cliente1822@example.com,0996382894,Plan Familiar,23.49,54,1246.73,month-to-month,credit_card,1,4.32,0
1823,Cliente 1823,cliente1823@example.com,0921565600,Fibra 1GB,39.68,17,701.75,one-year,credit_card,0,2.65,0
1824,Cliente 1824,cliente1824@example.com,0928536415,Fibra 500MB,19.06,44,864.1,one-year,credit_card,0,3.35,0
1825,Cliente 1825,cliente1825@example.com,0969318315,Fibra 500MB,46.35,41,1874.63,two-year,credit_card,1,3.48,0
1826,Cliente 1826,cliente1826@example.com,0909745349,Plan Prepago Movil,49.6,48,2292.02,two-year,bank_transfer,1,2.49,0
1827,Cliente 1827,cliente1827@example.com,0976919126,Fibra 200MB,40.13,30,1209.62,one-year,bank_transfer,0,1.0,0
1828,Cliente 1828,cliente1828@example.com,0914301409,Fibra 200MB,49.35,54,2767.42,two-year,bank_transfer,2,2.47,0
1829,Cliente 1829,cliente1829@example.com,0947251163,Fibra 1GB,52.5,5,255.53,month-to-month,bank_transfer,0,3.89,0
1830,Cliente 1830,cliente1830@example.com,0999167287,Internet Hogar 100MB,49.62,54,2451.45,two-year,credit_card,0,4.13,0
1831,Cliente 1831,cliente1831@example.com,0930435238,Internet Hogar 100MB,23.37,59,1399.39,month-to-month,bank_transfer,1,4.14,0
1832,Cliente 1832,cliente1832@example.com,0987342458,Fibra 200MB,40.44,64,2333.41,one-year,credit_card,1,4.27,0
1833,Cliente 1833,cliente1833@example.com,0971900828,Plan Familiar,52.38,67,3561.03,month-to-month,credit_card,0,2.91,0
1834,Cliente 1834,cliente1834@example.com,0902815731,Fibra 1GB,73.42,25,1675.33,one-year,bank_transfer,1,2.68,0
1835,Cliente 1835,cliente1835@example.com,0986977664,Fibra 1GB,40.11,3,110.22,month-to-month,credit_card,1,4.01,0
1836,Cliente 1836,cliente1836@example.com,0998292794,Combo TV+Internet,54.92,47,2625.78,month-to-month,credit_card,1,3.37,0
1837,Cliente 1837,cliente1837@example.com,0919749151,Combo TV+Internet,60.81,6,366.11,one-year,credit_card,1,4.6,0
1838,Cliente 1838,cliente1838@example.com,0913515710,Combo TV+Internet,41.46,20,816.17,one-year,bank_transfer,0,4.02,0
1839,Cliente 1839,cliente1839@example.com,0974184135,Combo TV+Internet,65.67,51,3426.49,month-to-month,credit_card,1,5.0,0
1840,Cliente 1840,cliente1840@example.com,0929603310,Plan Ilimitado,66.64,43,2944.91,one-year,bank_transfer,0,3.09,0
1841,Cliente 1841,cliente1841@example.com,0916241996,Fibra 500MB,69.85,44,2976.98,month-to-month,bank_transfer,0,4.77,0
1842,Cliente 1842,cliente1842@example.com,0936396107,Plan Prepago Movil,53.25,54,3017.68,month-to-month,bank_transfer,1,5.0,0
1843,Cliente 1843,cliente1843@example.com,0977362631,Fibra 1GB,87.48,12,1001.09,month-to-month,credit_card,3,3.66,0
1844,Cliente 1844,cliente1844@example.com,0988766758,Fibra 500MB,33.92,57,1789.84,one-year,cash,3,4.15,0
1845,Cliente 1845,cliente1845@example.com,0975595180,Fibra 200MB,83.23,42,3589.68,one-year,credit_card,3,2.58,0
1846,Cliente 1846,cliente1846@example.com,0923021582,Plan Prepago Movil,58.83,30,1698.43,one-year,cash,4,4.58,1
1847,Cliente 1847,cliente1847@example.com,0936695784,Fibra 200MB,69.13,33,2352.41,two-year,bank_transfer,1,4.84,0
1848,Cliente 1848,cliente1848@example.com,0989176852,Plan Prepago Movil,39.24,37,1320.01,one-year,credit_card,1,3.06,0
1849,Cliente 1849,cliente1849@example.com,0946801250,Fibra 1GB,60.2,40,2207.31,one-year,bank_transfer,0,4.24,0
1850,Cliente 1850,cliente1850@example.com,0997902476,Fibra 200MB,70.69,24,1537.15,two-year,bank_transfer,4,3.91,0
1851,Cliente 1851,cliente1851@example.com,0943336849,Plan Prepago Movil,25.43,16,402.93,month-to-month,bank_transfer,0,4.03,0
1852,Cliente 1852,cliente1852@example.com,0928079260,Fibra 500MB,42.06,12,517.23,month-to-month,credit_card,1,4.49,0
1853,Cliente 1853,cliente1853@example.com,0984499292,Internet Hogar 100MB,15.0,24,345.74,month-to-month,bank_transfer,1,4.17,0
1854,Cliente 1854,cliente1854@example.com,0987553458,Plan Ilimitado,41.79,19,725.41,one-year,bank_transfer,0,3.45,0
1855,Cliente 1855,cliente1855@example.com,0945798384,Combo TV+Internet,30.31,37,1072.15,month-to-month,cash,2,,0
1856,Cliente 1856,cliente1856@example.com,0900234110,Fibra 200MB,41.08,66,2581.7,month-to-month,credit_card,2,4.82,0
1857,Cliente 1857,cliente1857@example.com,0992643201,Fibra 200MB,97.63,7,681.03,two-year,bank_transfer,2,2.99,1
1858,Cliente 1858,cliente1858@example.com,0964919079,Internet Hogar 100MB,75.92,22,1666.6,two-year,bank_transfer,1,3.6,0
1859,Cliente 1859,cliente1859@example.com,0914982134,Combo TV+Internet,19.09,3,52.43,month-to-month,bank_transfer,0,,0
1860,Cliente 1860,cliente1860@example.com,0920443828,Plan Familiar,55.0,71,3760.62,month-to-month,bank_transfer,1,4.24,0
1861,Cliente 1861,cliente1861@example.com,0905926736,Internet Hogar 100MB,59.38,51,3017.41,month-to-month,credit_card,1,4.95,0
1862,Cliente 1862,cliente1862@example.com,0964341433,Fibra 500MB,38.92,17,621.17,month-to-month,bank_transfer,2,3.32,0
1863,Cliente 1863,cliente1863@example.com,0925002524,Fibra 1GB,48.21,30,1389.98,two-year,credit_card,2,3.75,0
1864,Cliente 1864,cliente1864@example.com,0914430624,Combo TV+Internet,49.97,52,2577.79,one-year,credit_card,3,3.36,0
1865,Cliente 1865,cliente1865@example.com,0971635043,Fibra 1GB,20.76,69,1375.76,month-to-month,bank_transfer,2,3.18,0
1866,Cliente 1866,cliente1866@example.com,0915636382,Plan Familiar,26.44,41,980.65,month-to-month,credit_card,3,3.86,0
1867,Cliente 1867,cliente1867@example.com,0973500905,Plan Prepago Movil,48.1,19,853.03,month-to-month,credit_card,2,2.74,0
1868,Cliente 1868,cliente1868@example.com,0946013935,Combo TV+Internet,46.79,50,2377.9,month-to-month,credit_card,2,3.34,1
1869,Cliente 1869,cliente1869@example.com,0954874329,Plan Ilimitado,32.25,50,1511.36,month-to-month,bank_transfer,1,2.6,0
1870,Cliente 1870,cliente1870@example.com,0911286974,Plan Familiar,30.7,47,1475.59,one-year,cash,1,4.25,0
1871,Cliente 1871,cliente1871@example.com,0908609663,Plan Ilimitado,43.38,3,126.24,month-to-month,bank_transfer,1,3.86,1
1872,Cliente 1872,cliente1872@example.com,0933040526,Plan Familiar,60.95,51,3018.11,two-year,credit_card,2,3.13,0
1873,Cliente 1873,cliente1873@example.com,0932130246,Combo TV+Internet,43.62,1,44.3,month-to-month,cash,2,3.64,0
1874,Cliente 1874,cliente1874@example.com,0941746909,Plan Familiar,74.21,66,4689.67,one-year,credit_card,4,3.36,0
1875,Cliente 1875,cliente1875@example.com,0995022564,Fibra 1GB,32.48,64,1945.21,month-to-month,cash,0,4.86,0
1876,Cliente 1876,cliente1876@example.com,0930990393,Fibra 1GB,48.48,41,1820.23,month-to-month,bank_transfer,0,3.11,0
1877,Cliente 1877,cliente1877@example.com,0965683742,Plan Familiar,38.62,47,1816.57,two-year,credit_card,1,4.3,0
1878,Cliente 1878,cliente1878@example.com,0907682701,Plan Familiar,55.58,4,215.76,one-year,bank_transfer,1,2.82,0
1879,Cliente 1879,cliente1879@example.com,0955588125,Plan Prepago Movil,30.93,63,1990.31,month-to-month,credit_card,0,4.5,0
1880,Cliente 1880,cliente1880@example.com,0996163172,Combo TV+Internet,79.69,19,1466.64,month-to-month,bank_transfer,1,4.74,1
1881,Cliente 1881,cliente1881@example.com,0975422364,Fibra 500MB,15.0,19,274.23,one-year,credit_card,0,4.79,0
1882,Cliente 1882,cliente1882@example.com,0900253924,Plan Prepago Movil,75.88,51,3656.37,two-year,cash,3,5.0,0
1883,Cliente 1883,cliente1883@example.com,0932820564,Combo TV+Internet,46.62,68,2947.98,one-year,bank_transfer,1,3.92,0
1884,Cliente 1884,cliente1884@example.com,0948368353,Plan Ilimitado,54.94,36,2026.43,month-to-month,cash,1,4.96,0
1885,Cliente 1885,cliente1885@example.com,0965821462,Plan Prepago Movil,69.02,37,2334.84,month-to-month,cash,1,5.0,0
1886,Cliente 1886,cliente1886@example.com,0995853812,Fibra 500MB,60.44,40,2502.99,month-to-month,credit_card,4,2.37,1
1887,Cliente 1887,cliente1887@example.com,0979254746,Plan Prepago Movil,31.86,21,604.85,month-to-month,bank_transfer,0,2.94,0
1888,Cliente 1888,cliente1888@example.com,0968161073,Fibra 200MB,55.8,43,2347.42,one-year,cash,0,1.95,0
1889,Cliente 1889,cliente1889@example.com,0979140898,Plan Prepago Movil,78.61,70,5000.57,one-year,credit_card,2,4.77,0
1890,Cliente 1890,cliente1890@example.com,0993286320,Plan Ilimitado,29.03,27,797.09,month-to-month,credit_card,1,1.94,0
1891,Cliente 1891,cliente1891@example.com,0906288421,Plan Ilimitado,83.13,56,4337.44,one-year,credit_card,1,1.64,0
1892,Cliente 1892,cliente1892@example.com,0926779653,Combo TV+Internet,51.94,56,2864.69,one-year,credit_card,0,2.39,0
1893,Cliente 1893,cliente1893@example.com,0933852108,Internet Hogar 100MB,37.2,62,2392.81,one-year,cash,0,1.69,0
1894,Cliente 1894,cliente1894@example.com,0921249815,Plan Prepago Movil,28.92,52,1499.91,month-to-month,bank_transfer,1,3.9,0
1895,Cliente 1895,cliente1895@example.com,0987427427,Fibra 200MB,40.98,67,2544.53,month-to-month,bank_transfer,1,2.41,0
1896,Cliente 1896,cliente1896@example.com,0988967231,Combo TV+Internet,15.0,52,795.21,month-to-month,cash,1,1.74,1
1897,Cliente 1897,cliente1897@example.com,0908450104,Plan Prepago Movil,37.53,71,2574.62,month-to-month,credit_card,1,3.55,0
1898,Cliente 1898,cliente1898@example.com,0951718965,Fibra 200MB,40.27,52,1888.77,month-to-month,bank_transfer,0,3.62,0
1899,Cliente 1899,cliente1899@example.com,0972986938,Combo TV+Internet,25.66,61,1523.02,month-to-month,credit_card,3,1.54,0
1900,Cliente 1900,cliente1900@example.com,0907295138,Plan Prepago Movil,58.46,64,3823.28,month-to-month,credit_card,0,2.81,0
1901,Cliente 1901,cliente1901@example.com,0983201031,Plan Ilimitado,41.06,71,2811.75,month-to-month,credit_card,0,3.52,0
1902,Cliente 1902,cliente1902@example.com,0907888118,Plan Ilimitado,33.56,43,1462.94,two-year,credit_card,0,3.21,0
1903,Cliente 1903,cliente1903@example.com,0907107700,Fibra 200MB,39.14,51,2007.78,one-year,credit_card,1,3.24,0
1904,Cliente 1904,cliente1904@example.com,0982959961,Fibra 1GB,51.39,70,3484.12,month-to-month,bank_transfer,0,4.9,0
1905,Cliente 1905,cliente1905@example.com,0983253729,Fibra 1GB,46.32,27,1186.22,two-year,credit_card,0,5.0,0
1906,Cliente 1906,cliente1906@example.com,0904988652,Plan Prepago Movil,32.38,8,261.37,month-to-month,credit_card,0,3.26,0
1907,Cliente 1907,cliente1907@example.com,0925336742,Fibra 200MB,47.26,64,2889.55,month-to-month,bank_transfer,1,2.15,1
1908,Cliente 1908,cliente1908@example.com,0912393954,Plan Familiar,44.09,46,1877.07,two-year,credit_card,1,3.34,0
1909,Cliente 1909,cliente1909@example.com,0927898086,Plan Prepago Movil,24.49,31,719.81,month-to-month,cash,2,3.81,0
1910,Cliente 1910,cliente1910@example.com,0952585177,Combo TV+Internet,39.81,52,2135.38,month-to-month,cash,0,3.54,0
